trip_id,duration_in_minutes,start_time,end_time,starting_station_id,ending_stating_id,bike_id,trip_route_category,passholder_type,kilometers_travelled,battery_level_at_start,battery_level_at_the_end,maximum_speed,minimum_speed,average_speed,new_user,damaged_bike
20829230,4560,26/02/2017 16:09,26/02/2017 17:25,3019,3064,5865,One Way,Walk-up,19.26,76,45,14.58,1.78,8.33,False,True
20977750,780,28/02/2017 16:04,28/02/2017 16:17,3069,3042,6152,One Way,Walk-up,16.41,21,11,11.83,2.3,7.03,True,True
23619177,480,31/03/2017 13:46,31/03/2017 13:54,3076,3047,6083,One Way,Monthly Pass,9.54,73,66,11.03,1.69,9.04,False,False
22810084,60,22/03/2017 1:29,22/03/2017 1:30,3016,3030,6647,One Way,Monthly Pass,9.84,60,18,11.26,4.11,6.24,True,False
19682161,1680,09/02/2017 11:48,09/02/2017 12:16,3022,3022,6065,Round Trip,Walk-up,29.51,86,5,8.81,0.37,9.64,False,False
21460042,600,06/03/2017 21:08,06/03/2017 21:18,3022,3067,5924,One Way,Monthly Pass,12.12,37,51,6.96,2.43,8.09,True,False
17581124,240,09/01/2017 18:39,09/01/2017 18:43,3064,3055,5871,One Way,Flex Pass,1.72,49,56,7.74,3.6,7.08,False,True
18792371,1020,28/01/2017 20:40,28/01/2017 20:57,3014,3069,6619,One Way,Walk-up,19.65,30,42,7.42,2.91,5.75,False,True
19578754,360,07/02/2017 19:25,07/02/2017 19:31,3049,3007,5741,One Way,Monthly Pass,29.66,93,71,14.86,2.1,7.29,True,True
18776673,960,28/01/2017 14:39,28/01/2017 14:55,3065,3042,5885,One Way,Walk-up,14.93,82,97,6.25,1.4,8.26,False,True
18316539,180,21/01/2017 8:40,21/01/2017 8:43,3055,3038,6387,One Way,Monthly Pass,26.42,58,47,12.8,4.97,6.09,False,False
14769955,12060,30/11/2016 10:37,30/11/2016 13:58,3016,3000,6649,One Way,Walk-up,8.9,80,82,13.67,2.88,6.86,True,False
17153846,2580,02/01/2017 15:37,02/01/2017 16:20,3042,3011,6167,One Way,Walk-up,6.36,58,78,14.65,2.06,9.26,True,False
19692749,1680,09/02/2017 16:15,09/02/2017 16:43,3055,3055,6529,Round Trip,Walk-up,28.42,84,55,13.43,0.52,7.45,True,False
9624892,42660,10/10/2016 21:52,11/10/2016 9:43,3064,3000,5891,One Way,Monthly Pass,6.43,36,89,12.22,1.83,6.08,True,False
20981052,120,28/02/2017 17:24,28/02/2017 17:26,3030,3042,5960,One Way,Monthly Pass,4.42,18,25,11.27,1.93,5.55,False,True
18854387,79440,28/01/2017 19:32,29/01/2017 17:36,3069,3000,6536,One Way,Walk-up,6.3,67,39,14.53,3.83,6.38,True,False
22396675,300,17/03/2017 13:43,17/03/2017 13:48,3030,3014,6476,One Way,Walk-up,4.93,88,65,8.74,4.55,7.4,False,True
18525497,1440,24/01/2017 12:53,24/01/2017 13:17,3005,3005,6653,Round Trip,Walk-up,1.99,90,54,7.89,2.42,7.86,True,True
22408932,66540,16/03/2017 22:18,17/03/2017 16:47,3048,3000,6588,One Way,Walk-up,9.62,29,49,10.9,4.72,8.29,False,True
22278762,240,16/03/2017 7:40,16/03/2017 7:44,3025,3056,6540,One Way,Monthly Pass,22.18,41,78,7.64,4.29,8.29,True,True
18795200,600,28/01/2017 21:38,28/01/2017 21:48,3038,3005,6422,One Way,Monthly Pass,6.54,14,39,7.51,1.87,6.04,True,True
17820497,240,13/01/2017 10:20,13/01/2017 10:24,3076,3018,6671,One Way,Monthly Pass,21.61,25,11,6.51,4.63,6.88,False,True
21293193,960,04/03/2017 19:19,04/03/2017 19:35,3031,3018,5817,One Way,Walk-up,9.12,82,11,9.7,4.18,7.12,False,True
20019734,180,14/02/2017 18:11,14/02/2017 18:14,3047,3000,6440,One Way,Monthly Pass,13.81,25,67,12.51,4.48,5.22,False,False
17194431,300,03/01/2017 9:54,03/01/2017 9:59,3034,3032,6693,One Way,Walk-up,28.08,82,34,9.3,1.33,8.28,False,True
18696324,420,27/01/2017 7:00,27/01/2017 7:07,3042,3006,6140,One Way,Flex Pass,16.82,45,58,13.88,3.64,9.12,True,True
19443586,1500,05/02/2017 21:15,05/02/2017 21:40,3062,3008,5969,One Way,Walk-up,26.0,60,61,7.41,0.49,6.5,True,True
18655821,240,26/01/2017 16:49,26/01/2017 16:53,3040,3005,6295,One Way,Monthly Pass,8.04,92,95,13.8,1.3,6.0,False,True
22599990,86400,18/03/2017 11:05,19/03/2017 17:18,3080,3000,6035,One Way,Walk-up,13.28,65,97,9.72,1.12,5.07,False,False
17833053,11400,13/01/2017 12:17,13/01/2017 15:27,3074,3000,6009,One Way,Walk-up,10.55,37,82,7.98,4.93,7.6,False,False
22923558,960,23/03/2017 10:47,23/03/2017 11:03,3027,3030,5871,One Way,Walk-up,29.12,30,53,5.29,4.22,7.23,True,True
23186850,1020,26/03/2017 15:39,26/03/2017 15:56,3069,3019,6499,One Way,Walk-up,4.87,48,47,14.79,3.25,8.8,True,False
22231580,8160,15/03/2017 17:10,15/03/2017 19:26,3058,3058,5807,Round Trip,Walk-up,27.69,49,9,10.7,2.81,8.76,False,False
15544232,33300,09/12/2016 8:57,09/12/2016 18:12,3064,3000,6553,One Way,Monthly Pass,5.76,48,27,5.27,2.42,7.15,True,True
21369282,10920,05/03/2017 15:37,05/03/2017 18:39,3038,3000,6359,One Way,Walk-up,4.37,66,17,13.43,2.6,8.84,False,False
20561168,12300,22/02/2017 13:57,22/02/2017 17:22,3016,3000,6473,One Way,Monthly Pass,17.11,60,65,14.13,0.52,9.43,True,True
18338418,600,21/01/2017 16:27,21/01/2017 16:37,3049,3055,5756,One Way,Walk-up,18.13,49,76,13.53,2.0,9.42,True,False
20961655,720,28/02/2017 10:57,28/02/2017 11:09,3042,3031,6687,One Way,Monthly Pass,27.21,88,41,12.24,3.94,6.17,False,True
23034705,660,24/03/2017 19:51,24/03/2017 20:02,3046,3082,6547,One Way,Walk-up,12.4,17,46,12.37,1.57,7.31,False,False
20065613,300,15/02/2017 9:19,15/02/2017 9:24,3022,3036,6287,One Way,Monthly Pass,29.86,35,19,6.41,1.78,9.34,True,False
20669921,420,24/02/2017 12:34,24/02/2017 12:41,3027,3016,5785,One Way,Walk-up,15.83,99,64,10.11,1.71,7.5,True,False
18914468,360,30/01/2017 12:42,30/01/2017 12:48,3028,3064,6058,One Way,Walk-up,25.23,48,92,5.47,2.42,7.48,False,True
19505794,720,06/02/2017 16:51,06/02/2017 17:03,3007,3000,6242,One Way,Monthly Pass,21.03,97,12,14.33,1.67,7.87,True,True
18712613,1440,27/01/2017 12:54,27/01/2017 13:18,3022,3058,6216,One Way,Walk-up,14.09,12,48,7.73,4.19,8.84,True,True
23246848,86400,24/03/2017 14:09,27/03/2017 7:39,3062,3000,5830,One Way,Walk-up,24.96,68,93,14.37,1.41,6.57,False,True
17139540,79680,01/01/2017 12:40,02/01/2017 10:48,3022,3000,5811,One Way,Walk-up,17.09,68,31,9.06,2.14,8.24,False,True
19823752,780,11/02/2017 18:32,11/02/2017 18:45,3049,3005,5854,One Way,Flex Pass,25.23,53,32,7.33,0.43,6.28,True,True
23623186,1140,31/03/2017 14:11,31/03/2017 14:30,3011,3008,6012,One Way,Walk-up,26.26,45,37,5.13,3.2,9.35,True,True
20142172,3660,16/02/2017 9:50,16/02/2017 10:51,3059,3059,6246,Round Trip,Walk-up,27.36,99,39,13.04,2.73,7.61,True,True
20558397,360,22/02/2017 16:28,22/02/2017 16:34,3027,3042,6641,One Way,Monthly Pass,11.97,83,14,13.16,2.93,5.14,False,True
20373556,360,19/02/2017 14:22,19/02/2017 14:28,3031,3008,6162,One Way,Monthly Pass,9.87,70,84,12.46,1.27,8.69,False,False
19801199,1560,11/02/2017 9:13,11/02/2017 9:39,3035,3064,5966,One Way,Flex Pass,1.7,54,78,12.83,2.55,9.47,False,True
19994613,300,14/02/2017 10:18,14/02/2017 10:23,3019,3076,5890,One Way,Monthly Pass,11.92,53,13,13.44,3.23,6.69,True,False
23030909,840,24/03/2017 19:34,24/03/2017 19:48,3029,3048,6649,One Way,Walk-up,22.37,66,59,11.09,3.68,7.51,True,True
21040130,300,01/03/2017 12:53,01/03/2017 12:58,3069,3030,6347,One Way,Monthly Pass,25.93,22,38,6.95,3.47,8.93,False,True
20816517,10920,26/02/2017 10:21,26/02/2017 13:23,3069,3000,5898,One Way,Walk-up,1.8,50,78,8.67,2.62,9.32,True,True
21219545,540,03/03/2017 20:07,03/03/2017 20:16,3048,3048,5952,Round Trip,Walk-up,29.67,21,13,5.7,3.33,6.57,False,False
23210707,68580,26/03/2017 1:57,26/03/2017 21:00,3062,3000,6067,One Way,Walk-up,2.75,20,99,13.81,1.38,8.64,False,True
17216393,240,03/01/2017 18:48,03/01/2017 18:52,3032,3067,6285,One Way,Monthly Pass,5.45,18,59,6.43,0.74,8.32,False,True
21519978,1080,07/03/2017 15:38,07/03/2017 15:56,3029,3074,5780,One Way,Walk-up,16.25,10,84,5.1,2.77,9.86,False,False
23552786,1080,30/03/2017 18:21,30/03/2017 18:39,3066,3075,6062,One Way,Walk-up,28.78,87,32,10.56,4.76,9.58,False,True
22672444,360,20/03/2017 12:37,20/03/2017 12:43,3068,3051,5940,One Way,Monthly Pass,23.97,42,26,12.8,0.55,5.75,False,False
21279750,600,04/03/2017 14:57,04/03/2017 15:07,3082,3082,6104,Round Trip,Walk-up,14.43,57,58,6.1,3.33,8.59,True,True
17832964,1860,13/01/2017 15:15,13/01/2017 15:46,3030,3059,5777,One Way,Flex Pass,14.77,30,28,9.14,3.82,5.51,False,False
20307851,1920,18/02/2017 15:06,18/02/2017 15:38,3030,3010,6007,One Way,Walk-up,10.3,86,96,6.08,2.6,8.47,True,False
21293299,12720,04/03/2017 16:14,04/03/2017 19:46,3068,3000,6669,One Way,Walk-up,29.32,64,14,5.31,2.15,7.81,True,False
20310927,1560,18/02/2017 15:54,18/02/2017 16:20,3000,3069,6622,One Way,Monthly Pass,17.02,10,59,14.04,2.63,5.77,True,False
20681809,1200,24/02/2017 17:22,24/02/2017 17:42,3064,3082,5923,One Way,Walk-up,10.86,59,85,9.18,3.81,7.92,True,True
17437471,6180,07/01/2017 13:34,07/01/2017 15:17,3030,3000,5778,One Way,Walk-up,18.61,65,38,7.27,4.68,8.03,False,False
19108810,540,01/02/2017 21:45,01/02/2017 21:54,3082,3038,6432,One Way,Flex Pass,3.08,64,14,6.13,0.96,9.54,False,True
18847484,1860,29/01/2017 14:44,29/01/2017 15:15,3065,3065,5859,Round Trip,Walk-up,7.52,45,23,11.26,3.66,5.3,True,True
18784263,2100,28/01/2017 17:08,28/01/2017 17:43,3075,3031,5839,One Way,Walk-up,3.99,20,95,5.9,0.65,7.26,False,False
21279737,540,04/03/2017 15:23,04/03/2017 15:32,3022,3023,6634,One Way,Walk-up,13.22,42,61,8.16,0.74,9.82,False,False
22129299,1320,14/03/2017 17:01,14/03/2017 17:23,3042,3077,6462,One Way,Walk-up,22.3,27,87,8.25,3.4,8.43,True,True
22787702,11040,21/03/2017 16:17,21/03/2017 19:21,3082,3000,6283,One Way,Monthly Pass,7.29,57,7,11.88,1.74,6.8,False,True
22526891,180,18/03/2017 22:43,18/03/2017 22:46,3027,3067,5949,One Way,Monthly Pass,17.61,68,69,9.31,1.88,5.67,False,False
23083917,65040,24/03/2017 16:27,25/03/2017 10:31,3048,3000,6573,One Way,Walk-up,11.18,43,66,9.21,4.87,5.1,True,False
21411994,420,06/03/2017 7:49,06/03/2017 7:56,3074,3076,6281,One Way,Monthly Pass,3.29,97,67,6.54,3.97,7.54,True,True
20672806,2460,24/02/2017 13:07,24/02/2017 13:48,3022,3000,6531,One Way,Monthly Pass,21.17,53,21,9.12,0.99,5.78,True,False
21602342,480,08/03/2017 16:30,08/03/2017 16:38,3082,3038,6020,One Way,Walk-up,12.47,48,99,13.45,0.59,6.12,True,False
19282394,720,03/02/2017 21:10,03/02/2017 21:22,3082,3058,6049,One Way,Flex Pass,25.91,28,14,11.8,4.38,9.6,True,True
23536367,1800,30/03/2017 13:51,30/03/2017 14:21,3048,3048,6076,Round Trip,Walk-up,16.95,30,20,14.29,1.4,6.0,True,True
21199497,900,03/03/2017 13:50,03/03/2017 14:05,3022,3019,5935,One Way,Monthly Pass,21.21,17,37,12.17,2.35,8.66,True,False
23186979,8580,26/03/2017 13:01,26/03/2017 15:24,3039,3039,6513,Round Trip,Walk-up,2.97,25,84,14.44,2.66,9.63,True,True
18195342,1020,19/01/2017 11:57,19/01/2017 12:14,3064,3058,5959,One Way,Monthly Pass,6.05,28,57,12.07,0.49,7.46,False,True
21202742,540,03/03/2017 14:57,03/03/2017 15:06,3030,3031,6150,One Way,Monthly Pass,6.39,75,84,6.0,4.61,5.16,True,False
22538469,420,19/03/2017 1:34,19/03/2017 1:41,3069,3075,6314,One Way,Walk-up,9.6,72,5,13.25,1.5,6.46,False,True
21180681,600,03/03/2017 8:24,03/03/2017 8:34,3062,3005,5928,One Way,Monthly Pass,24.28,24,48,13.88,1.36,5.62,True,False
18493391,420,23/01/2017 23:36,23/01/2017 23:43,3027,3076,6216,One Way,Monthly Pass,29.05,99,37,12.15,0.95,7.48,False,False
17420974,540,07/01/2017 8:59,07/01/2017 9:08,3048,3069,6574,One Way,Flex Pass,21.86,57,60,9.44,3.53,5.64,False,True
19430189,86400,04/02/2017 16:37,05/02/2017 17:37,3022,3000,6549,One Way,Walk-up,8.22,98,47,7.81,0.5,8.04,False,False
18282865,420,20/01/2017 19:07,20/01/2017 19:14,3068,3055,6348,One Way,Monthly Pass,13.52,14,85,5.79,2.43,6.62,False,True
23520797,51360,29/03/2017 20:08,30/03/2017 10:24,3042,3000,6439,One Way,Walk-up,20.49,77,6,9.29,4.41,7.49,False,False
18789613,1140,28/01/2017 19:23,28/01/2017 19:42,3029,3008,5754,One Way,Flex Pass,20.1,87,58,9.75,4.06,6.03,True,True
21206033,960,03/03/2017 16:13,03/03/2017 16:29,3048,3069,6170,One Way,Walk-up,3.72,69,15,14.93,2.08,7.26,False,True
19881344,11160,12/02/2017 14:12,12/02/2017 17:18,3082,3000,6307,One Way,Walk-up,20.16,14,59,6.85,1.26,6.53,False,False
21199669,23100,03/03/2017 8:24,03/03/2017 14:49,3082,3000,6103,One Way,Monthly Pass,4.8,93,81,6.96,4.71,9.71,True,True
18927770,600,30/01/2017 15:54,30/01/2017 16:04,3010,3010,5827,Round Trip,Monthly Pass,10.9,34,24,9.6,2.8,5.97,True,True
18316546,180,21/01/2017 8:22,21/01/2017 8:25,3006,3055,6387,One Way,Walk-up,13.78,21,69,12.12,4.93,5.87,True,False
17643447,1140,10/01/2017 16:00,10/01/2017 16:19,3006,3022,6379,One Way,Monthly Pass,10.44,65,8,6.67,4.83,7.52,False,False
20569276,2580,22/02/2017 19:21,22/02/2017 20:04,3065,3065,6319,Round Trip,Walk-up,8.35,79,15,9.74,4.21,9.07,False,True
18404531,79440,21/01/2017 16:04,22/01/2017 14:08,3058,3000,6120,One Way,Walk-up,20.05,20,93,6.23,4.91,6.49,True,True
21862122,11340,11/03/2017 15:02,11/03/2017 18:11,3025,3000,5844,One Way,Walk-up,16.42,53,7,8.09,0.53,8.66,False,False
17873997,14520,14/01/2017 3:22,14/01/2017 7:24,3006,3000,6150,One Way,Monthly Pass,13.45,99,29,9.96,0.94,5.49,False,True
20177450,10920,16/02/2017 18:24,16/02/2017 21:26,3082,3000,6224,One Way,Monthly Pass,16.33,17,81,10.54,4.95,6.59,False,True
22779869,11520,21/03/2017 14:40,21/03/2017 17:52,3040,3000,6360,One Way,Monthly Pass,19.71,62,24,12.78,4.68,5.79,True,False
18003211,70020,15/01/2017 15:12,16/01/2017 10:39,3074,3000,6025,One Way,Walk-up,9.32,36,64,12.07,1.39,6.2,False,True
20561050,120,22/02/2017 17:40,22/02/2017 17:42,3007,3007,6344,Round Trip,Walk-up,28.74,97,65,7.52,0.35,9.2,True,False
17897151,900,14/01/2017 16:29,14/01/2017 16:44,3082,3064,5957,One Way,Monthly Pass,26.73,35,87,6.29,1.23,6.39,False,True
23285444,420,27/03/2017 18:10,27/03/2017 18:17,3005,3029,6687,One Way,Flex Pass,28.84,41,14,10.08,0.9,9.62,False,False
18996167,4140,31/01/2017 12:33,31/01/2017 13:42,3078,3000,5973,One Way,Monthly Pass,16.88,81,88,11.89,2.29,7.06,False,True
22700794,1260,20/03/2017 18:57,20/03/2017 19:18,3035,3057,6693,One Way,Walk-up,17.61,60,49,11.71,4.79,8.97,False,True
18701661,360,27/01/2017 9:02,27/01/2017 9:08,3042,3048,6572,One Way,Flex Pass,24.58,80,37,13.86,2.84,8.69,False,False
22404550,540,17/03/2017 15:39,17/03/2017 15:48,3082,3027,6344,One Way,Walk-up,29.5,27,60,14.73,4.51,8.39,True,True
17830439,4560,13/01/2017 13:10,13/01/2017 14:26,3069,3000,6095,One Way,Monthly Pass,28.43,51,90,6.91,0.86,5.53,True,False
19889309,2280,12/02/2017 20:00,12/02/2017 20:38,3022,3019,6008,One Way,Walk-up,18.64,27,91,13.57,4.26,6.9,False,True
21765262,11100,10/03/2017 13:36,10/03/2017 16:41,3031,3000,5871,One Way,Walk-up,14.21,66,37,14.41,4.88,6.87,True,True
18792391,1080,28/01/2017 20:18,28/01/2017 20:36,3048,3067,5905,One Way,Flex Pass,15.27,28,86,9.73,3.73,5.98,True,False
21146816,1320,02/03/2017 20:48,02/03/2017 21:10,3063,3057,5858,One Way,Walk-up,3.68,37,69,5.78,4.32,5.91,True,False
17139539,79500,01/01/2017 12:41,02/01/2017 10:46,3022,3000,6509,One Way,Walk-up,18.35,48,70,6.04,2.58,6.97,False,False
18484768,960,23/01/2017 19:28,23/01/2017 19:44,3069,3000,5986,One Way,Flex Pass,1.29,80,81,12.05,2.2,9.98,True,True
20333113,780,18/02/2017 23:19,18/02/2017 23:32,3027,3014,6630,One Way,Walk-up,8.45,56,11,10.42,0.43,9.05,False,True
18854610,86400,28/01/2017 15:57,29/01/2017 17:26,3076,3000,5737,One Way,Walk-up,13.84,84,40,8.24,3.03,7.52,False,False
19282508,15180,03/02/2017 16:57,03/02/2017 21:10,3034,3000,6611,One Way,Walk-up,7.02,23,34,8.66,0.76,9.8,True,True
19108821,1440,01/02/2017 20:48,01/02/2017 21:12,3064,3064,5852,Round Trip,Walk-up,3.58,28,18,9.45,3.49,8.52,False,True
18829531,300,29/01/2017 9:35,29/01/2017 9:40,3067,3006,5977,One Way,Monthly Pass,28.03,58,75,13.67,1.29,5.78,True,True
18329650,1980,21/01/2017 12:49,21/01/2017 13:22,3082,3047,5753,One Way,Walk-up,7.89,40,12,11.99,2.25,5.14,True,True
21846507,3120,11/03/2017 13:41,11/03/2017 14:33,3042,3042,5879,Round Trip,Walk-up,7.88,38,90,6.2,1.33,9.57,True,True
22218997,1920,15/03/2017 15:57,15/03/2017 16:29,3069,3069,5824,Round Trip,Walk-up,21.45,79,67,14.14,2.93,8.4,False,True
18779204,2760,28/01/2017 14:17,28/01/2017 15:03,3075,3046,5965,One Way,Walk-up,13.68,83,14,9.35,0.61,7.07,True,False
18087267,3900,17/01/2017 18:24,17/01/2017 19:29,3046,3000,6204,One Way,Monthly Pass,10.08,39,67,12.17,4.74,9.95,False,True
18635812,420,26/01/2017 8:03,26/01/2017 8:10,3030,3063,6717,One Way,Monthly Pass,6.4,63,48,11.38,1.04,7.89,True,True
20558403,540,22/02/2017 16:24,22/02/2017 16:33,3054,3042,5879,One Way,Walk-up,26.58,68,20,7.31,2.77,5.86,False,False
19695510,2460,09/02/2017 16:35,09/02/2017 17:16,3030,3064,5897,One Way,Walk-up,8.2,93,35,10.87,4.22,5.37,True,True
22611649,3300,19/03/2017 19:18,19/03/2017 20:13,3028,3075,5772,One Way,Walk-up,22.02,92,9,9.21,3.93,5.79,True,True
19440089,600,05/02/2017 19:59,05/02/2017 20:09,3011,3046,5928,One Way,Monthly Pass,18.74,76,94,5.55,3.99,7.19,False,False
17492209,1080,08/01/2017 11:32,08/01/2017 11:50,3028,3082,6511,One Way,Walk-up,8.94,70,34,9.0,4.15,9.6,False,False
18407502,86400,21/01/2017 15:38,22/01/2017 15:46,3082,3000,6623,One Way,Walk-up,20.6,65,28,8.08,0.31,9.82,True,False
20026471,300,14/02/2017 19:55,14/02/2017 20:00,3023,3014,5902,One Way,Monthly Pass,17.2,34,30,12.73,4.62,9.44,True,False
22475253,50040,17/03/2017 19:46,18/03/2017 9:40,3049,3000,6062,One Way,Monthly Pass,1.98,79,40,7.03,3.69,5.73,True,True
18209824,840,19/01/2017 17:10,19/01/2017 17:24,3019,3042,6247,One Way,Monthly Pass,1.04,39,50,9.69,3.14,6.25,False,False
21209365,420,03/03/2017 17:01,03/03/2017 17:08,3055,3030,6534,One Way,Monthly Pass,2.0,90,44,12.36,4.2,9.3,True,False
19170248,2280,02/02/2017 14:59,02/02/2017 15:37,3064,3038,6540,One Way,Walk-up,11.94,73,51,8.64,2.3,6.22,True,False
21209354,420,03/03/2017 17:17,03/03/2017 17:24,3028,3042,5968,One Way,Monthly Pass,13.56,17,13,14.47,2.71,7.75,True,True
19930961,300,13/02/2017 12:13,13/02/2017 12:18,3068,3005,6089,One Way,Monthly Pass,21.13,73,67,8.26,3.33,7.25,False,True
19826439,1500,11/02/2017 18:38,11/02/2017 19:03,3078,3078,6166,Round Trip,Walk-up,27.74,98,89,5.19,1.23,9.45,True,False
18577784,600,25/01/2017 9:21,25/01/2017 9:31,3031,3081,6247,One Way,Monthly Pass,21.4,11,35,11.47,2.08,6.88,False,True
19027361,660,31/01/2017 22:11,31/01/2017 22:22,3068,3082,6003,One Way,Walk-up,17.07,17,19,7.79,3.71,7.47,False,False
18338452,660,21/01/2017 15:49,21/01/2017 16:00,3069,3030,6042,One Way,Walk-up,20.73,73,43,11.14,4.07,6.56,True,True
19611491,960,08/02/2017 7:46,08/02/2017 8:02,3023,3011,6066,One Way,Monthly Pass,25.88,34,54,6.65,2.67,5.77,True,True
21273270,1740,04/03/2017 12:36,04/03/2017 13:05,3048,3048,6247,Round Trip,Walk-up,4.05,95,42,5.2,2.11,8.74,False,False
21212715,600,03/03/2017 18:23,03/03/2017 18:33,3051,3082,5945,One Way,Monthly Pass,1.5,25,91,10.17,3.94,7.54,True,False
21209349,120,03/03/2017 17:26,03/03/2017 17:28,3068,3030,5881,One Way,Flex Pass,25.81,82,51,13.06,2.39,5.13,False,False
21949898,54480,12/03/2017 1:58,12/03/2017 18:06,3062,3000,6283,One Way,Walk-up,11.12,94,24,7.53,3.54,5.61,False,True
20541221,1020,22/02/2017 8:14,22/02/2017 8:31,3034,3000,6478,One Way,Monthly Pass,15.23,63,68,10.39,2.88,9.31,False,False
19270882,1440,03/02/2017 18:24,03/02/2017 18:48,3008,3024,5833,One Way,Walk-up,12.89,72,78,9.98,4.15,9.35,True,False
21750489,540,10/03/2017 12:16,10/03/2017 12:25,3046,3005,6003,One Way,Monthly Pass,11.67,22,51,12.74,3.55,9.09,True,True
21941824,11040,12/03/2017 13:16,12/03/2017 16:20,3048,3000,6054,One Way,Walk-up,29.76,72,96,5.08,2.96,8.76,False,True
18829665,39060,28/01/2017 22:12,29/01/2017 9:03,3064,3000,6038,One Way,Walk-up,15.3,54,56,14.89,1.18,7.46,True,False
19263339,420,03/02/2017 16:20,03/02/2017 16:27,3049,3066,6138,One Way,Monthly Pass,14.85,56,65,14.46,2.33,5.44,False,False
23246011,86400,25/03/2017 21:15,27/03/2017 7:48,3018,3000,6246,One Way,Walk-up,17.49,12,72,14.29,4.98,6.14,True,False
22526893,300,18/03/2017 22:31,18/03/2017 22:36,3031,3038,5852,One Way,Walk-up,27.12,98,74,10.46,3.12,9.82,False,True
20356003,420,19/02/2017 8:43,19/02/2017 8:50,3040,3051,5906,One Way,Walk-up,2.28,52,85,10.7,2.87,9.42,False,True
22214914,180,15/03/2017 15:53,15/03/2017 15:56,3023,3042,6093,One Way,Monthly Pass,8.7,82,73,8.62,1.9,9.93,True,False
18989601,1020,31/01/2017 11:35,31/01/2017 11:52,3067,3022,6649,One Way,Walk-up,22.08,73,22,10.3,3.79,7.79,False,True
20904912,1560,27/02/2017 17:11,27/02/2017 17:37,3063,3063,6221,Round Trip,Walk-up,6.07,96,77,5.61,1.4,9.56,True,True
17369609,2400,06/01/2017 13:53,06/01/2017 14:33,3014,3019,6053,One Way,Walk-up,8.79,80,96,9.67,0.66,7.56,False,False
19177886,780,02/02/2017 17:34,02/02/2017 17:47,3014,3055,6206,One Way,Flex Pass,20.6,70,83,12.51,4.47,9.7,False,False
20160768,480,16/02/2017 16:32,16/02/2017 16:40,3046,3064,5803,One Way,Monthly Pass,10.98,27,88,7.1,3.61,6.13,True,False
17091202,3540,01/01/2017 13:22,01/01/2017 14:21,3022,3048,6185,One Way,Walk-up,20.05,38,32,8.51,2.94,5.38,True,False
18195954,86400,18/01/2017 1:23,19/01/2017 12:25,3046,3000,6654,One Way,Walk-up,16.46,50,50,11.46,0.53,6.46,True,True
18130069,720,18/01/2017 12:16,18/01/2017 12:28,3063,3042,5971,One Way,Walk-up,27.04,68,39,6.22,1.52,8.03,False,False
18341537,1620,21/01/2017 17:26,21/01/2017 17:53,3062,3058,6413,One Way,Walk-up,29.42,32,68,11.68,2.37,5.97,False,True
19267090,780,03/02/2017 17:33,03/02/2017 17:46,3029,3058,6479,One Way,Flex Pass,25.64,60,57,10.76,4.49,8.06,True,False
21850417,8100,11/03/2017 12:46,11/03/2017 15:01,3064,3069,6038,One Way,Walk-up,29.57,50,51,7.36,0.33,7.2,False,True
22306374,360,16/03/2017 13:58,16/03/2017 14:04,3068,3026,6589,One Way,Monthly Pass,29.69,26,70,11.06,2.66,8.9,False,True
23536420,4980,30/03/2017 12:51,30/03/2017 14:14,3037,3000,5988,One Way,Monthly Pass,9.18,82,93,14.01,4.26,6.94,False,True
21598682,480,08/03/2017 14:09,08/03/2017 14:17,3029,3022,5915,One Way,Monthly Pass,6.96,37,55,11.47,5.0,6.01,False,False
20304810,900,18/02/2017 14:01,18/02/2017 14:16,3068,3048,6049,One Way,Walk-up,5.71,88,72,6.26,1.75,9.26,True,False
22926949,2400,23/03/2017 12:03,23/03/2017 12:43,3078,3078,6019,Round Trip,Walk-up,17.47,29,12,5.99,1.96,5.72,False,True
18031415,11520,16/01/2017 17:55,16/01/2017 21:07,3064,3000,6400,One Way,Monthly Pass,5.5,48,83,13.77,3.77,9.89,True,False
18329628,1440,21/01/2017 13:01,21/01/2017 13:25,3082,3052,6048,One Way,Flex Pass,11.96,13,16,7.12,1.42,6.0,True,True
22847273,1380,22/03/2017 12:48,22/03/2017 13:11,3036,3022,6197,One Way,Walk-up,15.32,91,59,8.89,1.24,9.23,True,True
18351120,10860,21/01/2017 17:26,21/01/2017 20:27,3062,3000,6155,One Way,Walk-up,14.59,16,22,5.94,2.41,9.16,True,True
17632114,300,10/01/2017 12:39,10/01/2017 12:44,3064,3076,6671,One Way,Monthly Pass,18.97,61,36,13.35,2.16,9.09,True,True
18481976,8400,23/01/2017 16:22,23/01/2017 18:42,3005,3031,6243,One Way,Monthly Pass,5.64,52,31,14.68,3.31,6.02,True,True
23441029,1800,29/03/2017 11:30,29/03/2017 12:00,3080,3080,6366,Round Trip,Walk-up,29.67,18,49,14.18,3.24,6.01,False,False
17101075,3720,01/01/2017 17:40,01/01/2017 18:42,3023,3029,5910,One Way,Walk-up,14.67,53,40,11.75,4.86,6.1,False,True
22526895,420,18/03/2017 22:29,18/03/2017 22:36,3031,3038,6221,One Way,Walk-up,25.23,46,92,8.7,0.32,8.55,True,False
19353309,1080,04/02/2017 18:31,04/02/2017 18:49,3078,3038,5975,One Way,Walk-up,15.2,11,33,7.62,4.72,7.76,True,True
