id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,profile_collection_moment,latest_profile_change
id_35932,48,management,divorced,tertiary,no,229.0,yes,no,cellular,14,may,186.0,1.0,345.0,1,other,0,01/08/2018,03/10/2019
id_43848,30,technician,single,tertiary,no,985.0,yes,no,cellular,17,apr,993.0,1.0,57.0,2,failure,1,15/08/2018,28/07/2019
id_29992,34,technician,single,tertiary,no,144.0,yes,yes,cellular,4,feb,201.0,4.0,113.0,20,failure,0,23/05/2018,12/09/2020
id_32954,39,management,married,primary,no,5309.0,yes,no,cellular,25,nov,949.0,2.0,97.0,4,success,1,05/06/2018,12/09/2020
id_43832,43,admin.,married,secondary,no,878.0,yes,no,cellular,7,may,178.0,1.0,287.0,2,other,0,12/01/2018,22/12/2019
id_28085,37,unemployed,single,tertiary,no,418.0,no,no,cellular,4,feb,649.0,1.0,176.0,1,failure,1,15/01/2018,05/04/2020
id_34030,36,services,married,secondary,no,181.0,yes,no,cellular,20,apr,37.0,1.0,348.0,3,failure,0,20/04/2018,28/04/2020
id_3567,56,technician,divorced,secondary,no,2156.0,yes,no,cellular,3,feb,256.0,1.0,195.0,4,failure,0,01/04/2018,11/02/2020
id_37671,31,admin.,single,tertiary,no,144.0,no,no,cellular,22,oct,380.0,1.0,91.0,3,success,1,20/08/2018,11/12/2019
id_13170,39,entrepreneur,married,primary,no,-2.0,no,no,cellular,3,jul,429.0,2.0,389.0,1,other,1,26/02/2018,08/03/2020
id_14467,20,student,single,secondary,no,943.0,no,no,telephone,18,aug,199.0,1.0,197.0,2,failure,1,26/11/2018,06/07/2020
id_25558,59,retired,married,primary,no,-461.0,yes,no,cellular,4,feb,79.0,1.0,190.0,6,failure,0,13/11/2018,06/12/2020
id_1213,28,student,single,tertiary,no,5738.0,no,no,cellular,10,sep,1026.0,5.0,200.0,3,failure,1,10/11/2018,04/02/2020
id_44175,38,blue-collar,single,primary,no,855.0,yes,no,cellular,15,may,149.0,1.0,352.0,1,failure,0,28/06/2018,02/03/2020
id_12398,33,blue-collar,single,secondary,no,551.0,yes,no,cellular,20,apr,80.0,3.0,346.0,1,failure,0,10/02/2018,25/08/2019
id_32986,42,housemaid,divorced,primary,no,220.0,no,no,cellular,2,feb,88.0,1.0,235.0,1,failure,0,18/02/2018,23/01/2019
id_3522,55,admin.,married,secondary,no,258.0,no,yes,telephone,29,jan,276.0,4.0,195.0,7,failure,0,06/11/2018,23/09/2019
id_22854,52,retired,married,secondary,no,5421.0,no,yes,cellular,17,nov,73.0,1.0,115.0,1,failure,0,16/06/2018,24/05/2020
id_9166,31,admin.,married,secondary,no,3539.0,yes,no,cellular,18,may,216.0,1.0,178.0,1,failure,0,09/02/2018,20/09/2019
id_19712,47,management,married,tertiary,no,672.0,yes,no,cellular,12,may,262.0,3.0,334.0,2,failure,0,29/06/2018,09/01/2019
id_44,25,student,single,secondary,no,107.0,no,no,cellular,14,oct,65.0,1.0,183.0,1,success,1,07/06/2018,27/12/2019
id_2305,24,admin.,single,secondary,no,803.0,no,no,cellular,30,jan,76.0,1.0,2.0,2,other,0,12/06/2018,24/12/2020
id_39038,33,entrepreneur,single,tertiary,no,1294.0,yes,no,cellular,17,apr,951.0,2.0,73.0,1,failure,0,12/08/2018,07/09/2019
id_29427,74,retired,divorced,primary,no,2696.0,no,no,cellular,23,apr,121.0,5.0,184.0,2,success,0,10/05/2018,23/09/2019
id_7309,36,services,married,secondary,no,21.0,yes,yes,cellular,12,may,640.0,1.0,351.0,3,failure,1,02/05/2018,13/01/2020
id_30073,52,entrepreneur,married,tertiary,no,1132.0,no,yes,cellular,28,jan,240.0,1.0,184.0,8,failure,0,26/08/2018,08/10/2020
id_9185,40,blue-collar,married,secondary,no,792.0,yes,no,cellular,20,nov,110.0,4.0,196.0,1,other,0,25/03/2018,22/07/2020
id_10768,52,services,married,secondary,no,515.0,yes,no,cellular,2,feb,106.0,1.0,186.0,3,failure,0,19/06/2018,11/11/2019
id_903,36,blue-collar,single,secondary,no,294.0,yes,no,cellular,5,may,147.0,1.0,336.0,1,other,0,02/06/2018,10/10/2020
id_15545,32,management,married,tertiary,no,4855.0,no,no,cellular,30,apr,105.0,1.0,37.0,1,other,0,28/03/2018,17/11/2020
id_40303,23,services,single,secondary,no,484.0,no,no,cellular,30,mar,216.0,1.0,92.0,2,other,1,23/05/2018,09/02/2020
id_25497,39,blue-collar,married,secondary,no,-608.0,yes,yes,cellular,21,nov,74.0,1.0,171.0,1,failure,0,09/08/2018,06/01/2020
id_35708,31,management,single,tertiary,no,875.0,yes,no,cellular,17,apr,68.0,1.0,345.0,2,failure,0,08/07/2018,18/05/2019
id_45204,28,technician,single,secondary,no,767.0,yes,no,cellular,15,may,154.0,1.0,371.0,2,failure,0,22/04/2018,02/03/2019
id_37370,31,admin.,single,secondary,no,528.0,no,no,cellular,1,jun,165.0,1.0,124.0,1,other,0,21/05/2018,17/06/2020
id_40305,29,management,single,tertiary,no,4323.0,yes,no,cellular,29,mar,525.0,2.0,334.0,5,failure,0,02/06/2018,16/04/2019
id_43425,48,management,married,tertiary,no,2881.0,no,no,cellular,5,aug,512.0,2.0,2.0,5,other,0,19/01/2018,02/02/2020
id_11324,49,management,married,tertiary,no,96.0,yes,no,cellular,6,apr,49.0,2.0,326.0,1,failure,0,22/03/2018,07/09/2019
id_31914,34,technician,single,tertiary,no,3939.0,no,no,cellular,6,apr,1129.0,2.0,138.0,1,failure,1,29/03/2018,05/05/2020
id_36612,42,management,married,tertiary,no,-63.0,no,no,cellular,30,jan,105.0,5.0,172.0,1,failure,0,24/04/2018,28/02/2019
id_25755,31,entrepreneur,married,tertiary,no,960.0,yes,no,cellular,18,may,89.0,1.0,180.0,3,failure,0,09/04/2018,01/03/2019
id_38137,46,services,married,primary,no,1833.0,yes,no,cellular,13,aug,275.0,1.0,179.0,1,success,1,12/05/2018,07/04/2020
id_31598,46,services,married,secondary,no,1875.0,yes,no,cellular,6,may,171.0,1.0,322.0,3,failure,0,08/02/2018,16/04/2020
id_3120,39,management,married,tertiary,no,2278.0,no,no,cellular,6,may,229.0,2.0,98.0,2,failure,1,26/11/2018,05/05/2020
id_139,38,technician,single,secondary,no,1215.0,yes,no,cellular,14,may,483.0,1.0,358.0,1,success,0,23/06/2018,25/08/2019
id_4783,39,management,married,secondary,no,518.0,yes,no,cellular,18,nov,402.0,3.0,196.0,2,failure,0,28/11/2018,13/05/2019
id_28166,44,admin.,married,secondary,no,13.0,no,yes,cellular,18,may,24.0,9.0,353.0,5,failure,0,28/11/2018,17/09/2020
id_39872,34,admin.,married,secondary,no,-313.0,yes,yes,cellular,20,apr,381.0,3.0,307.0,3,other,0,10/09/2018,10/07/2019
id_21092,40,blue-collar,married,secondary,no,1398.0,no,no,cellular,11,may,216.0,8.0,326.0,2,failure,0,13/09/2018,06/02/2019
id_28692,36,technician,divorced,tertiary,no,1757.0,yes,no,cellular,16,apr,305.0,1.0,317.0,1,failure,0,02/02/2018,18/07/2019
id_23615,64,management,married,tertiary,no,3953.0,no,no,cellular,28,jan,140.0,1.0,91.0,1,success,1,22/05/2018,19/06/2019
id_34952,37,management,single,tertiary,no,4785.0,yes,no,cellular,16,apr,239.0,2.0,317.0,1,failure,0,28/04/2018,21/01/2019
id_24706,29,blue-collar,married,secondary,no,1131.0,yes,yes,cellular,18,nov,193.0,1.0,144.0,5,failure,0,03/10/2018,31/07/2020
id_30852,48,services,divorced,unknown,no,972.0,no,no,cellular,8,oct,305.0,1.0,134.0,2,success,1,13/05/2018,27/01/2019
id_21021,33,technician,married,tertiary,no,23074.0,no,no,cellular,26,may,239.0,2.0,35.0,6,other,1,07/01/2018,14/02/2020
id_11967,28,blue-collar,single,primary,no,50.0,yes,no,cellular,20,apr,268.0,1.0,300.0,2,success,0,03/04/2018,13/09/2020
id_37567,39,management,married,tertiary,no,1117.0,no,no,cellular,1,sep,276.0,2.0,183.0,2,success,1,18/08/2018,29/12/2020
id_7651,51,self-employed,married,secondary,no,1070.0,yes,no,cellular,7,may,57.0,2.0,170.0,4,failure,0,05/12/2018,08/05/2019
id_39443,43,blue-collar,married,unknown,no,242.0,yes,yes,cellular,12,may,108.0,4.0,369.0,2,other,0,03/07/2018,08/08/2019
id_43238,39,blue-collar,married,primary,no,3573.0,yes,no,cellular,19,nov,173.0,1.0,170.0,2,failure,0,15/08/2018,30/04/2019
id_37885,51,blue-collar,single,secondary,no,705.0,yes,no,telephone,14,may,382.0,1.0,364.0,1,failure,0,28/09/2018,08/07/2020
id_19730,32,technician,single,secondary,no,101.0,yes,no,cellular,7,may,127.0,2.0,171.0,3,failure,0,22/05/2018,01/04/2020
id_26156,44,blue-collar,married,primary,no,482.0,yes,no,cellular,29,jan,101.0,1.0,163.0,4,failure,0,12/09/2018,18/09/2019
id_41194,38,technician,married,tertiary,no,4600.0,yes,no,cellular,7,may,223.0,2.0,211.0,4,success,0,30/09/2018,27/02/2019
id_7787,27,services,married,secondary,no,377.0,no,yes,telephone,28,jan,30.0,3.0,183.0,4,failure,0,19/10/2018,20/06/2019
id_44529,34,blue-collar,married,secondary,no,1786.0,yes,no,cellular,12,may,95.0,4.0,357.0,4,failure,0,26/11/2018,06/12/2020
id_35920,35,blue-collar,married,secondary,no,926.0,yes,no,cellular,5,may,276.0,2.0,336.0,1,failure,0,18/04/2018,14/10/2019
id_17569,34,blue-collar,single,primary,no,527.0,yes,no,cellular,16,apr,210.0,1.0,273.0,1,failure,0,11/07/2018,18/08/2020
id_9039,31,blue-collar,married,primary,yes,-149.0,yes,no,cellular,4,may,335.0,3.0,357.0,15,other,0,02/01/2018,06/11/2020
id_31702,44,services,married,secondary,no,4.0,no,no,cellular,13,aug,75.0,2.0,105.0,6,success,0,04/02/2018,23/04/2019
id_3578,46,blue-collar,married,secondary,no,1344.0,yes,yes,cellular,8,may,415.0,2.0,287.0,2,failure,0,19/06/2018,17/08/2020
id_10165,51,admin.,single,secondary,no,2402.0,yes,no,cellular,2,aug,323.0,1.0,180.0,2,failure,1,19/02/2018,16/04/2020
id_29943,36,entrepreneur,single,secondary,no,322.0,yes,no,cellular,6,oct,84.0,1.0,169.0,3,failure,0,13/11/2018,05/07/2019
id_7780,32,management,divorced,tertiary,no,-2.0,yes,no,cellular,5,may,119.0,1.0,362.0,3,other,0,04/07/2018,15/03/2019
id_1564,45,technician,single,tertiary,no,302.0,yes,no,cellular,21,nov,7.0,2.0,154.0,4,failure,0,03/01/2018,13/02/2020
id_33903,40,entrepreneur,married,tertiary,no,1063.0,yes,no,cellular,13,apr,429.0,1.0,300.0,8,failure,0,22/04/2018,04/06/2020
id_27730,26,admin.,married,secondary,no,502.0,no,yes,cellular,5,feb,425.0,1.0,199.0,2,failure,0,12/04/2018,20/03/2019
id_39076,37,technician,married,tertiary,no,3238.0,no,no,cellular,8,apr,280.0,1.0,141.0,2,success,0,29/01/2018,06/07/2019
id_28268,54,management,married,tertiary,no,259.0,yes,no,telephone,14,may,170.0,2.0,336.0,2,failure,0,15/10/2018,01/05/2019
id_15088,52,admin.,divorced,secondary,no,2718.0,no,no,telephone,18,nov,98.0,1.0,162.0,2,failure,0,02/06/2018,11/06/2019
id_44655,46,management,single,tertiary,no,6652.0,no,no,cellular,22,may,116.0,1.0,60.0,1,failure,0,28/02/2018,18/04/2019
id_35990,57,management,married,tertiary,no,256.0,no,no,cellular,14,jun,494.0,1.0,186.0,4,success,0,13/02/2018,19/06/2020
id_13909,43,management,married,tertiary,no,227.0,yes,no,cellular,14,aug,181.0,3.0,270.0,3,failure,0,29/05/2018,07/12/2019
id_12967,40,housemaid,married,secondary,no,1440.0,no,no,cellular,19,nov,82.0,1.0,117.0,8,success,0,15/08/2018,28/07/2019
id_12113,37,management,married,tertiary,no,7973.0,yes,no,cellular,30,oct,171.0,5.0,158.0,7,other,0,28/01/2018,27/02/2020
id_638,31,technician,married,secondary,no,651.0,yes,no,cellular,3,feb,242.0,3.0,270.0,2,failure,0,08/04/2018,01/05/2020
id_31457,28,student,single,tertiary,no,5166.0,yes,no,cellular,25,may,409.0,1.0,35.0,2,failure,1,14/01/2018,05/01/2020
id_3236,86,retired,married,primary,no,1255.0,no,no,cellular,14,oct,201.0,2.0,92.0,4,success,0,14/11/2018,24/12/2019
id_27176,32,management,married,tertiary,no,1115.0,yes,no,cellular,13,apr,128.0,1.0,262.0,5,failure,0,17/10/2018,18/07/2019
id_44027,30,management,single,tertiary,no,5362.0,no,no,cellular,27,may,104.0,1.0,98.0,1,success,1,26/11/2018,17/07/2019
id_5997,48,blue-collar,married,primary,no,12521.0,yes,no,cellular,21,nov,630.0,3.0,34.0,1,failure,1,19/10/2018,04/06/2019
id_23814,51,management,married,tertiary,no,-467.0,yes,no,cellular,8,may,525.0,2.0,170.0,3,failure,0,03/04/2018,06/06/2020
id_40980,34,services,married,secondary,no,682.0,no,no,cellular,14,may,432.0,3.0,296.0,2,other,0,22/03/2018,22/09/2020
id_30352,55,management,married,unknown,no,2243.0,yes,no,cellular,2,jun,280.0,2.0,385.0,1,success,1,06/03/2018,18/07/2019
id_7943,28,management,married,tertiary,no,6428.0,yes,no,cellular,21,nov,224.0,2.0,119.0,3,other,0,02/12/2018,26/03/2020
id_37541,52,blue-collar,married,secondary,no,147.0,yes,no,cellular,12,may,272.0,2.0,309.0,5,failure,0,17/01/2018,28/10/2019
id_11572,37,services,married,primary,yes,-480.0,yes,yes,cellular,6,may,205.0,2.0,168.0,3,failure,0,26/05/2018,12/03/2020
id_35132,50,management,married,tertiary,no,434.0,no,no,telephone,12,jun,119.0,3.0,113.0,1,other,0,07/09/2018,01/08/2020
id_17407,28,management,single,tertiary,no,944.0,yes,no,cellular,12,mar,105.0,2.0,207.0,1,failure,0,06/06/2018,19/04/2019
id_13624,41,technician,single,secondary,no,1107.0,no,no,cellular,20,nov,343.0,2.0,105.0,2,success,0,21/03/2018,29/08/2020
id_36234,43,technician,married,secondary,no,640.0,yes,no,cellular,21,nov,1065.0,1.0,177.0,1,other,0,19/12/2018,02/12/2020
id_41102,56,blue-collar,married,primary,no,375.0,yes,no,cellular,12,may,175.0,1.0,350.0,1,failure,0,07/09/2018,02/10/2020
id_24386,47,admin.,married,secondary,no,10248.0,yes,no,cellular,7,dec,261.0,3.0,385.0,2,other,1,05/02/2018,15/04/2019
id_2104,28,admin.,single,secondary,no,385.0,yes,no,cellular,13,may,216.0,2.0,370.0,1,failure,0,05/03/2018,05/08/2019
id_43249,39,blue-collar,single,secondary,no,89.0,yes,no,cellular,17,apr,426.0,1.0,340.0,5,failure,0,07/11/2018,17/02/2019
id_36542,48,management,married,tertiary,no,2363.0,no,no,cellular,28,jan,821.0,2.0,149.0,1,other,1,09/08/2018,28/04/2020
id_10612,33,management,married,tertiary,no,943.0,yes,no,cellular,30,jan,397.0,2.0,2.0,2,other,0,23/09/2018,21/09/2020
id_15743,56,services,married,secondary,no,4761.0,yes,no,telephone,20,nov,241.0,4.0,115.0,6,failure,0,07/07/2018,22/02/2020
id_36380,35,management,married,tertiary,no,154.0,yes,yes,cellular,9,apr,151.0,1.0,275.0,2,other,0,22/09/2018,23/07/2020
id_40677,50,technician,married,secondary,no,4.0,yes,no,cellular,7,sep,194.0,1.0,294.0,1,failure,1,09/02/2018,21/01/2020
id_725,31,blue-collar,single,secondary,no,1294.0,yes,no,cellular,7,may,236.0,1.0,293.0,1,failure,0,03/07/2018,06/11/2020
id_11022,36,management,single,tertiary,no,2174.0,no,no,cellular,21,nov,176.0,3.0,114.0,1,failure,0,29/10/2018,28/04/2020
id_2368,48,management,single,secondary,no,-14.0,yes,no,cellular,11,may,228.0,3.0,264.0,4,failure,0,09/01/2018,23/06/2020
id_37673,32,technician,single,secondary,no,2976.0,no,no,cellular,5,aug,334.0,2.0,437.0,1,failure,1,15/06/2018,29/08/2020
id_29576,38,blue-collar,married,primary,no,6593.0,yes,no,cellular,7,may,208.0,1.0,168.0,1,failure,0,18/11/2018,15/09/2020
id_28053,29,admin.,single,secondary,no,260.0,yes,yes,cellular,9,sep,247.0,2.0,98.0,4,success,1,18/09/2018,13/12/2019
id_11994,31,technician,single,tertiary,no,13707.0,yes,no,cellular,14,may,632.0,1.0,175.0,3,success,0,15/08/2018,24/02/2019
id_27515,33,blue-collar,single,secondary,no,118.0,yes,no,cellular,18,nov,233.0,1.0,124.0,1,success,0,17/07/2018,27/06/2020
id_31136,31,management,married,secondary,no,-555.0,yes,yes,cellular,21,nov,548.0,1.0,184.0,1,failure,0,15/08/2018,08/11/2020
id_7189,49,blue-collar,married,secondary,no,1041.0,yes,no,cellular,14,may,139.0,2.0,178.0,1,failure,0,01/11/2018,28/01/2020
id_41380,32,technician,single,secondary,no,1184.0,yes,no,cellular,19,nov,154.0,1.0,180.0,1,failure,0,02/06/2018,19/06/2020
id_16366,23,admin.,single,secondary,no,286.0,yes,no,cellular,15,may,95.0,3.0,368.0,4,failure,0,08/04/2018,07/08/2019
id_5219,37,technician,single,secondary,no,2444.0,no,no,cellular,27,may,166.0,1.0,100.0,3,success,0,01/05/2018,19/04/2019
id_31635,29,admin.,single,secondary,no,-496.0,yes,no,cellular,2,feb,86.0,3.0,227.0,14,failure,0,20/05/2018,24/12/2020
id_2871,32,management,single,tertiary,no,319.0,yes,no,cellular,16,apr,294.0,2.0,248.0,2,failure,0,12/03/2018,09/08/2019
id_27613,37,unemployed,married,secondary,no,981.0,no,no,cellular,29,dec,1382.0,3.0,209.0,3,success,1,08/10/2018,19/10/2019
id_29123,54,management,married,tertiary,no,3795.0,yes,yes,cellular,17,nov,225.0,2.0,119.0,1,failure,0,25/07/2018,30/11/2020
id_23136,45,blue-collar,single,secondary,no,91.0,no,yes,cellular,18,nov,156.0,1.0,127.0,2,failure,0,27/08/2018,13/03/2020
id_25249,29,admin.,single,secondary,no,261.0,yes,yes,cellular,29,jan,271.0,3.0,142.0,6,success,1,04/12/2018,24/12/2020
id_8821,48,services,married,secondary,no,313.0,yes,yes,cellular,12,may,222.0,1.0,301.0,3,failure,0,31/10/2018,23/07/2019
id_38942,34,management,married,tertiary,no,4085.0,yes,no,cellular,2,feb,296.0,2.0,174.0,4,other,0,06/08/2018,21/10/2019
id_26797,32,entrepreneur,married,tertiary,no,1071.0,yes,no,cellular,4,may,1113.0,3.0,88.0,10,success,0,26/02/2018,12/09/2019
id_4831,25,technician,single,tertiary,no,470.0,yes,no,cellular,14,may,220.0,2.0,364.0,1,failure,0,02/02/2018,14/03/2019
id_19854,43,management,married,secondary,no,1045.0,yes,no,cellular,11,may,448.0,1.0,364.0,3,other,0,29/11/2018,10/12/2019
id_38604,42,blue-collar,married,secondary,no,2163.0,no,no,cellular,8,sep,273.0,1.0,98.0,1,success,1,22/08/2018,29/03/2019
id_6688,45,admin.,married,secondary,no,367.0,no,no,cellular,23,feb,264.0,1.0,187.0,5,success,1,28/05/2018,12/03/2020
id_30168,37,technician,married,secondary,no,2.0,yes,no,cellular,11,may,210.0,2.0,348.0,2,failure,0,18/08/2018,19/10/2019
id_14504,37,management,married,tertiary,yes,50.0,no,no,cellular,21,nov,21.0,3.0,158.0,3,failure,0,23/06/2018,18/09/2019
id_23916,35,blue-collar,divorced,secondary,no,723.0,yes,no,cellular,13,may,117.0,1.0,365.0,1,failure,0,23/10/2018,30/07/2020
id_37234,33,management,married,tertiary,no,1391.0,yes,no,cellular,1,sep,212.0,1.0,93.0,4,failure,0,06/09/2018,17/11/2020
id_30522,41,management,married,tertiary,no,476.0,no,no,cellular,7,dec,944.0,5.0,189.0,1,other,1,10/05/2018,07/07/2019
id_26376,43,management,married,tertiary,no,4117.0,yes,yes,telephone,31,aug,465.0,2.0,283.0,1,success,1,15/06/2018,30/09/2020
id_27087,54,management,divorced,tertiary,no,6653.0,yes,no,cellular,31,aug,117.0,1.0,55.0,1,failure,0,21/09/2018,19/06/2019
id_24958,47,technician,married,secondary,no,3392.0,yes,no,cellular,18,nov,84.0,1.0,188.0,1,failure,0,03/09/2018,04/04/2020
id_8842,33,admin.,single,secondary,no,-4.0,yes,no,cellular,9,feb,198.0,7.0,280.0,1,other,0,01/01/2018,30/04/2019
id_16999,27,services,married,secondary,no,310.0,yes,no,cellular,15,may,63.0,1.0,352.0,1,failure,0,06/10/2018,26/06/2019
id_32829,31,entrepreneur,married,secondary,no,392.0,yes,no,cellular,6,may,133.0,1.0,167.0,3,failure,0,15/04/2018,17/04/2020
id_10322,26,management,married,tertiary,no,1369.0,yes,no,cellular,29,jan,81.0,2.0,245.0,3,failure,0,30/01/2018,27/12/2019
id_22838,58,housemaid,married,primary,no,2575.0,no,no,cellular,16,sep,268.0,3.0,202.0,7,other,1,12/10/2018,22/12/2020
id_4012,29,technician,divorced,secondary,no,25.0,yes,no,cellular,18,may,332.0,1.0,356.0,1,failure,0,12/03/2018,05/06/2020
id_7231,44,technician,married,secondary,no,1.0,yes,yes,cellular,4,feb,547.0,8.0,204.0,5,failure,0,13/11/2018,15/11/2019
id_25579,51,technician,divorced,unknown,no,1327.0,yes,no,cellular,4,feb,137.0,1.0,251.0,1,failure,0,09/11/2018,20/11/2020
id_36825,35,management,married,tertiary,no,1047.0,no,no,cellular,3,jun,325.0,1.0,90.0,7,other,0,14/03/2018,05/03/2019
id_11789,41,management,married,tertiary,no,2935.0,no,no,cellular,6,oct,612.0,1.0,99.0,3,failure,1,19/01/2018,13/07/2019
id_45171,27,student,single,secondary,no,3710.0,no,no,cellular,24,may,331.0,2.0,353.0,3,other,1,07/11/2018,04/06/2020
id_8746,25,technician,single,secondary,yes,-1329.0,yes,no,cellular,18,may,30.0,1.0,356.0,2,other,0,18/07/2018,30/05/2020
id_15223,39,management,single,tertiary,no,1025.0,yes,no,cellular,6,sep,396.0,2.0,188.0,3,success,0,27/04/2018,08/07/2020
id_39005,30,student,single,secondary,no,5920.0,no,no,cellular,22,may,256.0,1.0,63.0,5,failure,0,19/06/2018,16/08/2019
id_24849,44,services,married,secondary,no,1269.0,yes,no,cellular,7,may,170.0,1.0,253.0,6,other,0,28/02/2018,02/05/2020
id_30151,35,blue-collar,married,primary,no,413.0,yes,no,cellular,5,may,319.0,1.0,337.0,4,success,0,01/09/2018,23/07/2019
id_3967,36,admin.,divorced,secondary,no,445.0,yes,no,cellular,2,feb,187.0,2.0,257.0,2,other,0,07/07/2018,13/04/2020
id_26984,41,blue-collar,married,primary,no,888.0,yes,no,cellular,12,may,175.0,2.0,363.0,1,failure,0,28/06/2018,29/09/2019
id_10819,34,unemployed,married,secondary,no,1977.0,no,no,cellular,9,sep,420.0,1.0,182.0,1,success,1,04/10/2018,25/11/2019
id_29099,27,self-employed,single,unknown,no,1176.0,no,no,cellular,18,feb,141.0,2.0,185.0,3,failure,0,23/11/2018,28/01/2019
id_9824,36,technician,married,tertiary,no,445.0,yes,no,cellular,2,feb,232.0,1.0,269.0,1,failure,0,03/02/2018,05/03/2019
id_1409,30,admin.,married,secondary,no,50.0,yes,no,cellular,18,may,159.0,5.0,294.0,3,failure,0,24/11/2018,20/05/2019
id_15604,31,admin.,single,secondary,no,1070.0,yes,no,unknown,19,may,20.0,1.0,357.0,1,other,0,25/05/2018,09/02/2020
id_35330,45,unemployed,divorced,secondary,no,203.0,no,no,cellular,10,feb,418.0,2.0,92.0,2,success,1,19/10/2018,06/03/2019
id_10576,50,blue-collar,married,primary,no,2137.0,yes,no,cellular,29,jan,310.0,2.0,224.0,1,other,0,28/01/2018,20/07/2020
id_16862,25,technician,married,secondary,no,687.0,yes,no,cellular,15,may,327.0,1.0,330.0,2,failure,0,01/09/2018,18/11/2020
id_18554,32,services,married,secondary,no,383.0,no,no,cellular,12,aug,312.0,3.0,104.0,1,failure,0,14/02/2018,17/02/2019
id_7920,36,unemployed,single,tertiary,no,157.0,no,no,cellular,29,jul,191.0,4.0,181.0,2,failure,1,26/10/2018,22/03/2019
